id,design_vector,id_in_matlab
5065,0000000000011100000000001000000000000101110000000000000000000000010001,5065
5066,0000000000011100000000001000000000000001110000000000000000000000000011,5066
5067,0000000000111100000000010000000000000011110000000000000000000000000011,5067
5068,0000000000111100000000010000000000000011110000000000000000000000000111,5068
5069,0000000000011100000000001000000000000000110000000000000000000000000011,5069
5070,0000000000001100000000000100000000000000010000000000000000000000000001,5070
5071,0000000000001100000000000100000000000000010000000000000000000000000000,5071
5072,0000000000011100000000001000000000000000110000000000000000000000000000,5072
5073,0000000000011100000000001000000000000000110000000000000000000000000001,5073
5074,0000000000111100000000010000000000000001110000000000000000000000000001,5074
5075,0000000000111100000000010000000000000001110000000000000000000000000011,5075
5076,0000000000001100000000000100000000000000010000000000000000000000000010,5076
5077,0000000000001100000000000100000000000000110000000000000000000000001001,5077
5078,0000000000001100000000000100000000000000110000000000000000000000001000,5078
5079,0000000000011100000000001000000000000000110000000000000000000000000100,5079
5080,0000000000000100000000000010000000000000010000000000000000000000000100,5080
5081,0000000000011100000000001000000000000001110000000000000000000000010001,5081
5082,0000000000011100000000001000000000000000110000000000000000000000000101,5082
5083,0000000000111100000000010000000000000001110000000000000000000000001001,5083
5084,0000000000001100000000001100000000000000010000000000010000000000000100,5084
5085,0000000000011100000000011000000000000000110000000000100000000000001000,5085
5086,0000000000011100000000011000000000000000110000000000100000000000001001,5086
5087,0000000000111100000000110000000000000001110000000001000000000000010001,5087
5088,0000000000011100000000001000000000000110010000000000100000000000011001,5088
5089,0000000000011100000000001000000000000110010000000000100000000000011000,5089
5090,0000000000111100000000010000000000001100110000000001000000000000110000,5090
5091,0000000000111100000000010000000000001100110000000001000000000000110001,5091
5092,0000000000011100000000001000000000000010010000000000100000000000001001,5092
5093,0000000000011100000000001000000000000010010000000000100000000000001000,5093
5094,0000000000111100000000010000000000000100110000000001000000000000010000,5094
5095,0000000000111100000000010000000000000100110000000001000000000000010001,5095
5096,0000000000011100000000011000000000000010010000000001100000000000011000,5096
5097,0000000000111100000000110000000000000100110000000011000000000000110000,5097
5098,0000000000001100000000000100000000000001010000000000010000000000001100,5098
5099,0000000000011100000000001000000000000010110000000000100000000000011000,5099
5100,0000000000011100000000001000000000000010010000000000100000000000001010,5100
5101,0000000000111100000000010000000000000100110000000001000000000000010100,5101
5102,0000000000011100000000001000000000001110110000000000100000000000111001,5102
5103,0000000000001100000000000100000000000111110000000000010000000000011101,5103
5104,0000000000000100000000000010000000000011110000000000001000000000001111,5104
5105,0000000000001100000000000100000000000111010000000000010000000000011101,5105
5106,0000000000001100000000000100000000000111010000000000010000000000011100,5106
5107,0000000000001100000000000100000000000111110000000000010000000000011100,5107
5108,0000000000000100000000000010000000000011110000000000001000000000001110,5108
5109,0000000000011100000000001000000000001110110000000000100000000000111000,5109
5110,0000000000011100000000011000000000001010010000000001100000000000111000,5110
5111,0000000000111100000000110000000000010100110000000011000000000001110000,5111
5112,0000000000001100000000001100000000001101010000000000110000000000111100,5112
5113,0000000000001100000000001100000000001101110000000000110000000000111100,5113
5114,0000000000000100000000000110000000000110110000000000011000000000011110,5114
5115,0000000000011100000000011000000000011010110000000001100000000001111000,5115
5116,0000000000011100000000011001000000001010100000000001100100000000111000,5116
5117,0000000000111100000000110001000000010101100000000011000100000001110000,5117
5118,0000000000011100000000001000000000001110010000000000100000000000111001,5118
5119,0000000000001100000000000100000000000111010000000000010000000000001101,5119
5120,0000000000001100000000000100000000000111010000000000010000000000001100,5120
5121,0000000000011100000000001000000000001110010000000000100000000000111000,5121
5122,0000000000111100000000010000000000011100110000000001000000000001110000,5122
5123,0000000000111100000000010000000000011100110000000001000000000001110001,5123
5124,0000000000111100000000010001000000001101100000000001000100000000110010,5124
5125,0000000000011100000000001001000000000110100000000000100100000000011010,5125
5126,0000000000011100000000001001000000000110100000000000100100000000011000,5126
5127,0000000000111100000000010001000000001101100000000001000100000000110000,5127
5128,0000000000001100000000001100000000000001010000000000110000000000010100,5128
5129,0000000000011100000000001001000000000010110000000000100100000000001100,5129
5130,0000000000001100000000000101000000000001100000000000010100000000001100,5130
5131,0000000000011100000000011000000000000010110000000001100000000000101000,5131
5132,0000000000011100000000011000000000000110010000000001100000000000011010,5132
5133,0000000000111100000000110000000000001100110000000011000000000000110100,5133
5134,0000000000111100000000010001000000011101100000000001000100000001110010,5134
5135,0000000000011100000000001001000000000111110000000000100100000000011110,5135
5136,0000000000011100000000001001000000001111100000000000100100000000111010,5136
5137,0000000000011100000000001001000000000111110000000000100100000000011010,5137
5138,0000000000001100000000000101000000000111100000000000010100000000011110,5138
5139,0000000000011100000000001001000000001110100000000000100100000000111010,5139
5140,0000000000011100000000001001000000001110100000000000100100000000111000,5140
5141,0000000000011100000000001001000000001111100000000000100100000000111000,5141
5142,0000000000001100000000000101000000000111100000000000010100000000011100,5142
5143,0000000000111100000000010001000000011101100000000001000100000001110000,5143
5144,0000000000001100000000001100000000001101010000000000110000000000011100,5144
5145,0000000000011100000000011000000000011010010000000001100000000001111000,5145
5146,0000000000111100000000110000000000110100110000000011000000000011110000,5146
5147,0000000000011100000000011001000000001011110000000001100100000000111010,5147
5148,0000000000011100000000011001000000011010100000000001100100000001111000,5148
5149,0000000000011100000000011001000000011011100000000001100100000001111000,5149
5150,0000000000001100000000001101000000001101100000000000110100000000111100,5150
5151,0000000000111100000000110001000000110101100000000011000100000011110000,5151
5152,0000000000011100000000011001000000000001110000000000100100000000001010,5152
5153,0000000000011100000000011001000000001000100000000000100100000000101000,5153
5154,0000000000011100000000011001000000001001100000000000100100000000101000,5154
5155,0000000000001100000000001101000000000100100000000000010100000000010100,5155
5156,0000000000111100000000010011000000000011010000000000001100000000000110,5156
5157,0000000000011100000000001011000000000101000000000000001100000000010001,5157
5158,0000000000111100000000110001000000010001100000000001000100000001010000,5158
5159,0000000000011100000000001000000000001100010000000000000000000000110001,5159
5160,0000000000001100000000000100000000000110010000000000000000000000001001,5160
5161,0000000000001100000000000100000000000110010000000000000000000000001000,5161
5162,0000000000011100000000001000000000001100110000000000000000000000110000,5162
5163,0000000000001100000000000100000000000110010000000000000000000000011000,5163
5164,0000000000001100000000000100000000000110010000000000000000000000011001,5164
5165,0000000000011100000000001000000000001100010000000000000000000000110000,5165
5166,0000000000011100000000001000000000001100110000000000000000000000110001,5166
5167,0000000000111100000000010000000000011000110000000000000000000001100000,5167
5168,0000000000111100000000010000000000011000110000000000000000000001100001,5168
5169,0000000000011100000000001000000000000100010000000000000000000000010001,5169
5170,0000000000001100000000000100000000000010010000000000000000000000000001,5170
5171,0000000000001100000000000100000000000010010000000000000000000000000000,5171
5172,0000000000011100000000001000000000000100110000000000000000000000010000,5172
5173,0000000000001100000000000100000000000010010000000000000000000000001000,5173
5174,0000000000001100000000000100000000000010010000000000000000000000001001,5174
5175,0000000000011100000000001000000000000100010000000000000000000000010000,5175
5176,0000000000011100000000001000000000000100110000000000000000000000010001,5176
5177,0000000000111100000000010000000000001000110000000000000000000000100000,5177
5178,0000000000111100000000010000000000001000110000000000000000000000100001,5178
5179,0000000000111100000000010001000000001001100000000000000100000000100010,5179
5180,0000000000011100000000001001000000000001110000000000000100000000000110,5180
5181,0000000000011100000000001001000000000101100000000000000100000000010010,5181
5182,0000000000011100000000001001000000000001110000000000000100000000000010,5182
5183,0000000000001100000000000101000000000010100000000000000100000000001010,5183
5184,0000000000011100000000001001000000000100100000000000000100000000010010,5184
5185,0000000000011100000000001001000000000100100000000000000100000000010000,5185
5186,0000000000011100000000001001000000000101100000000000000100000000010000,5186
5187,0000000000001100000000000101000000000010100000000000000100000000001000,5187
5188,0000000000111100000000010001000000001001100000000000000100000000100000,5188
5189,0000000000001100000000001100000000000100010000000000010000000000000100,5189
5190,0000000000011100000000011000000000001000110000000000100000000000101000,5190
5191,0000000000001100000000001100000000000100010000000000010000000000010100,5191
5192,0000000000011100000000001001000000000100100000000000000100000000000001,5192
5193,0000000000011100000000011000000000001000010000000000100000000000101000,5193
5194,0000000000011100000000001001000000000100100000000000000100000000010001,5194
5195,0000000000111100000000110000000000010000110000000001000000000001010000,5195
5196,0000000000001100000000001100000000000001010000000000010000000000000010,5196
5197,0000000000001100000000001100000000000000010000000000010000000000010000,5197
5198,0000000000001100000000001100000000000000110000000000010000000000010000,5198
5199,0000000000011100000000011000000000000010110000000000100000000000001100,5199
5200,0000000000001100000000001100000000000001010000000000010000000000000110,5200
5201,0000000000000100000000000110000000000000010000000000001000000000001000,5201
5202,0000000000011100000000001001000000000000110000000000000100000000000100,5202
5203,0000000000001100000000000101000000000000100000000000000100000000001000,5203
5204,0000000000011100000000011000000000000000110000000000100000000000100000,5204
5205,0000000000011100000000011000000000000010010000000000100000000000001010,5205
5206,0000000000111100000000110000000000000100110000000001000000000000010100,5206
5207,0000000000111100000000010001000000011001100000000000000100000001100010,5207
5208,0000000000011100000000001001000000000101110000000000000100000000010110,5208
5209,0000000000011100000000001001000000001101100000000000000100000000110010,5209
5210,0000000000011100000000001001000000000101110000000000000100000000010010,5210
5211,0000000000001100000000000101000000000110100000000000000100000000011010,5211
5212,0000000000011100000000001001000000001100100000000000000100000000110010,5212
5213,0000000000011100000000001001000000001100100000000000000100000000110000,5213
5214,0000000000011100000000001001000000001101100000000000000100000000110000,5214
5215,0000000000001100000000000101000000000110100000000000000100000000011000,5215
5216,0000000000111100000000010001000000011001100000000000000100000001100000,5216
5217,0000000000001100000000001100000000001100010000000000010000000000010100,5217
5218,0000000000011100000000011000000000011000110000000000100000000001101000,5218
5219,0000000000001100000000001100000000001100010000000000010000000000110100,5219
5220,0000000000011100000000001001000000001100100000000000000100000000010001,5220
5221,0000000000011100000000011000000000011000010000000000100000000001101000,5221
5222,0000000000011100000000001001000000001100100000000000000100000000110001,5222
5223,0000000000111100000000110000000000110000110000000001000000000011010000,5223
5224,0000000000011100000000011001000000001001110000000000100100000000101010,5224
5225,0000000000011100000000011001000000011000100000000000100100000001101000,5225
5226,0000000000011100000000011001000000011001100000000000100100000001101000,5226
5227,0000000000001100000000001101000000001100100000000000010100000000110100,5227
5228,0000000000111100000000010011000000001011010000000000001100000000100110,5228
5229,0000000000011100000000001011000000001101000000000000001100000000110001,5229
5230,0000000000111100000000110001000000110001100000000001000100000011010000,5230
5231,0000000000011100000000001001000000000001100000000000000100000000000011,5231
5232,0000000000001100000000000101000000000010100000000000000100000000001001,5232
5233,0000000000011100000000001000000000000000010000000000000000000000000001,5233
5234,0000000000011100000000001000000000000000010000000000000000000000000000,5234
5235,0000000000111100000000010000000000000000110000000000000000000000000000,5235
5236,0000000000111100000000010000000000000000110000000000000000000000000001,5236
5237,0000000000011100000000001001000000000000100000000000000100000000000001,5237
5238,0000000000011100000000011000000000000000010000000000100000000000001000,5238
5239,0000000000111100000000110000000000000000110000000001000000000000010000,5239
5240,0000000000001100000000000100000000000000010000000000000000000000001000,5240
5241,0000000000011100000000001000000000000000110000000000000000000000010000,5241
5242,0000000000011100000000001000000000000000010000000000000000000000000010,5242
5243,0000000000111100000000010000000000000000110000000000000000000000000100,5243
5244,0000000000011100000000001000000000000100110000000000000000000000010011,5244
5245,0000000000001100000000000100000000000110110000000000000000000000011001,5245
5246,0000000000000100000000000010000000000011010000000000000000000000001101,5246
5247,0000000000001100000000000100000000000110110000000000000000000000011000,5247
5248,0000000000000100000000000010000000000011010000000000000000000000001100,5248
5249,0000000000111100000000010000000000001001110000000000000000000000100001,5249
5250,0000000000111100000000010000000000001001110000000000000000000000100011,5250
5251,0000000000001100000000001100000000001100110000000000010000000000110100,5251
5252,0000000000000100000000000110000000000110010000000000001000000000011010,5252
5253,0000000000011100000000001001000000000101100000000000000100000000010011,5253
5254,0000000000001100000000000101000000000110100000000000000100000000011001,5254
5255,0000000000011100000000011000000000001000110000000000100000000000101001,5255
5256,0000000000111100000000110000000000010001110000000001000000000001010001,5256
5257,0000000000001100000000001100000000000001110000000000110000000000001001,5257
5258,0000000000001100000000001100000000000100110000000000110000000000010101,5258
5259,0000000000001100000000001100000000000100110000000000110000000000010100,5259
5260,0000000000000100000000000110000000000010010000000000011000000000001010,5260
5261,0000000000011100000000011000000000001001110000000001100000000000101001,5261
5262,0000000000011100000000001000000000000101110000000000100000000000010011,5262
5263,0000000000001100000000000100000000000001110000000000010000000000000011,5263
5264,0000000000001100000000000100000000000010110000000000010000000000001001,5264
5265,0000000000001100000000000100000000000001110000000000010000000000000001,5265
5266,0000000000000100000000000010000000000001010000000000001000000000000101,5266
5267,0000000000001100000000000100000000000010110000000000010000000000001011,5267
5268,0000000000001100000000000100000000000010110000000000010000000000001000,5268
5269,0000000000000100000000000010000000000001010000000000001000000000000100,5269
5270,0000000000011100000000001000000000000101110000000000100000000000010001,5270
5271,0000000000011100000000001000000000000010110000000000000000000000001011,5271
5272,0000000000001100000000000100000000000001010000000000000000000000000001,5272
5273,0000000000001100000000000100000000000001010000000000000000000000000000,5273
5274,0000000000011100000000001000000000000010110000000000000000000000001000,5274
5275,0000000000001100000000000100000000000001010000000000000000000000000100,5275
5276,0000000000001100000000000100000000000001010000000000000000000000000101,5276
5277,0000000000011100000000001000000000000010110000000000000000000000001001,5277
5278,0000000000111100000000010000000000000101110000000000000000000000010001,5278
5279,0000000000111100000000010000000000000101110000000000000000000000010011,5279
5280,0000000000000100000000000000000000000000110000000000010000000000000011,5280
5281,0000000000000100000000000000000000000000110000000000010000000000000010,5281
5282,0000000000001100000000000000000000000001110000000000100000000000000111,5282
5283,0000000000001100000000000000000000000001110000000000100000000000000101,5283
5284,0000000000000100000000000010000000000001010000000000101000000000000110,5284
5285,0000000000001100000000000100000000000010110000000001010000000000001101,5285
5286,0000000000001100000000000100000000000010010000000000010000000000001100,5286
5287,0000000000011100000000001000000000000100110000000000100000000000011001,5287
5288,0000000000011100000000000000000000000010110000000000000000000000001011,5288
5289,0000000000001100000000000000000000000001010000000000000000000000000100,5289
5290,0000000000001100000000000000000000000001010000000000000000000000000101,5290
5291,0000000000011100000000000000000000000010110000000000000000000000001001,5291
5292,0000000000001100000000000100000000000001010000000000010000000000000010,5292
5293,0000000000001100000000000100000000000000110000000000010000000000001001,5293
5294,0000000000001100000000000100000000000000110000000000010000000000001000,5294
5295,0000000000000100000000000010000000000000010000000000001000000000000100,5295
5296,0000000000011100000000001000000000000001110000000000100000000000010001,5296
5297,0000000000000100000000000000000000000000010000000000001000000000000100,5297
5298,0000000000001100000000000000000000000000110000000000010000000000001001,5298
5299,0000000000001100000000001100000000000001010000000000100000000000001000,5299
5300,0000000000011100000000011000000000000010110000000001000000000000011000,5300
5301,0000000000001100000000001100000000000001010000000000100000000000001100,5301
5302,0000000000011100000000011000000000000010110000000001000000000000011001,5302
5303,0000000000111100000000110000000000000101110000000010000000000000110001,5303
5304,0000000000000100000000000010000000000011010000000001001000000000001110,5304
5305,0000000000001100000000000100000000000110010000000010010000000000011100,5305
5306,0000000000001100000000000001000000000011100000000001000100000000001101,5306
5307,0000000000001100000000001100000000000100010000000000110000000000010100,5307
5308,0000000000011100000000011000000000001000110000000001100000000000101000,5308
5309,0000000000001100000000000000000000000011010000000001000000000000000101,5309
5310,0000000000000100000000000000000000000001110000000000001000000000000101,5310
5311,0000000000000100000000000000000000000001110000000000100000000000000011,5311
5312,0000000000000100000000000000000000000001110000000000001000000000000100,5312
5313,0000000000001100000000000000000000000001010000000000100000000000000101,5313
5314,0000000000001100000000000000000000000001010000000000100000000000000100,5314
5315,0000000000000100000000000000000000000001110000000000100000000000000010,5315
5316,0000000000001100000000000000000000000011010000000001000000000000000100,5316
5317,0000000000000100000000000000000000000001110000000000100000000000000111,5317
5318,0000000000000100000000000000000000000001110000000000100000000000000110,5318
5319,0000000000001100000000000000000000000011010000000001000000000000001101,5319
5320,0000000000001100000000000000000000000011010000000001000000000000001100,5320
5321,0000000000011100000000000000000000000010010000000000000000000000001001,5321
5322,0000000000001100000000000000000000000011010000000000000000000000000100,5322
5323,0000000000011100000000000000000000000010010000000000000000000000001000,5323
5324,0000000000001100000000000000000000000011010000000000000000000000000101,5324
5325,0000000000011100000000000000000000000110010000000000000000000000001000,5325
5326,0000000000011100000000000000000000000110010000000000000000000000001001,5326
5327,0000000000001100000000000100000000000010010000000001010000000000001100,5327
5328,0000000000011100000000001000000000000100010000000000100000000000011000,5328
5329,0000000000011100000000000001000000000010100000000000000100000000001001,5329
5330,0000000000011100000000000000000000000110010000000000000000000000011001,5330
5331,0000000000001100000000000000000000000011010000000000000000000000001100,5331
5332,0000000000001100000000000000000000000011010000000000000000000000001101,5332
5333,0000000000011100000000000000000000000110010000000000000000000000011000,5333
5334,0000000000011100000000001000000000000110010000000000000000000000011001,5334
5335,0000000000001100000000000100000000000011010000000000000000000000001001,5335
5336,0000000000001100000000000100000000000011010000000000000000000000001000,5336
5337,0000000000011100000000001000000000000110110000000000000000000000011000,5337
5338,0000000000001100000000000100000000000011010000000000000000000000001100,5338
5339,0000000000001100000000000100000000000011010000000000000000000000001101,5339
5340,0000000000011100000000001000000000000110010000000000000000000000011000,5340
5341,0000000000011100000000001000000000000110110000000000000000000000011001,5341
5342,0000000000111100000000010000000000001100110000000000000000000000110000,5342
5343,0000000000111100000000010000000000001100110000000000000000000000110001,5343
5344,0000000000011100000000001000000000000010010000000000000000000000001001,5344
5345,0000000000011100000000001000000000000010010000000000000000000000001000,5345
5346,0000000000111100000000010000000000000100110000000000000000000000010000,5346
5347,0000000000111100000000010000000000000100110000000000000000000000010001,5347
5348,0000000000000100000000000000000000000000110000000000001000000000000100,5348
5349,0000000000001100000000000000000000000000010000000000010000000000001000,5349
5350,0000000000000100000000000000000000000000110000000000010000000000001000,5350
5351,0000000000001100000000000000000000000001010000000000100000000000010000,5351
5352,0000000000011100000000001000000000000100110000000000100000000000010001,5352
5353,0000000000001100000000000100000000000010010000000000010000000000001001,5353
5354,0000000000001100000000000100000000000010010000000000010000000000001000,5354
5355,0000000000011100000000001000000000000100110000000000100000000000010000,5355
5356,0000000000001100000000000100000000000110010000000000010000000000011100,5356
5357,0000000000011100000000001000000000001100010000000000100000000000111000,5357
5358,0000000000011100000000000001000000000110100000000000000100000000011001,5358
5359,0000000000011100000000001001000000000010100000000000000100000000000001,5359
5360,0000000000011100000000011000000000000010010000000001000000000000011000,5360
5361,0000000000011100000000001001000000000010100000000000000100000000001001,5361
5362,0000000000111100000000110000000000000100110000000010000000000000110000,5362
5363,0000000000001100000000000100000000000000010000000000010000000000001000,5363
5364,0000000000011100000000001000000000000000110000000000100000000000010000,5364
5365,0000000000011100000000001000000000001100110000000000100000000000110001,5365
5366,0000000000001100000000000100000000000011110000000000010000000000001011,5366
5367,0000000000001100000000000100000000000110110000000000010000000000011001,5367
5368,0000000000001100000000000100000000000011110000000000010000000000001001,5368
5369,0000000000000100000000000010000000000011010000000000001000000000001101,5369
5370,0000000000001100000000000100000000000110010000000000010000000000011001,5370
5371,0000000000001100000000000100000000000110010000000000010000000000011000,5371
5372,0000000000001100000000000100000000000110110000000000010000000000011000,5372
5373,0000000000000100000000000010000000000011010000000000001000000000001100,5373
5374,0000000000011100000000001000000000001100110000000000100000000000110000,5374
5375,0000000000001100000000001100000000000101010000000000100000000000011000,5375
5376,0000000000011100000000011000000000001010110000000001000000000000111000,5376
5377,0000000000001100000000001100000000000101010000000000100000000000011100,5377
5378,0000000000011100000000001001000000000110100000000000000100000000010001,5378
5379,0000000000011100000000011000000000001010010000000001000000000000111000,5379
5380,0000000000011100000000001001000000000110100000000000000100000000011001,5380
5381,0000000000111100000000110000000000010100110000000010000000000001110000,5381
5382,0000000000001100000000001100000000000101110000000000110000000000011001,5382
5383,0000000000001100000000001100000000001100010000000000110000000000110100,5383
5384,0000000000001100000000001100000000001100110000000000110000000000110100,5384
5385,0000000000000100000000000110000000000110010000000000011000000000011010,5385
5386,0000000000011100000000011000000000011000110000000001100000000001101000,5386
5387,0000000000011100000000011001000000001001100000000000100100000000101010,5387
5388,0000000000111100000000110001000000010011100000000001000100000001010010,5388
5389,0000000000111100000000010001000000001011100000000000000100000000100110,5389
5390,0000000000011100000000001001000000000101100000000000000100000000010110,5390
5391,0000000000111100000000010001000000001011100000000000000100000000100010,5391
5392,0000000000001100000000001100000000000000110000000000010000000000010001,5392
5393,0000000000011100000000011000000000000001110000000000100000000000100001,5393
5394,0000000000011100000000011000000000000010110000000000100000000000001101,5394
5395,0000000000111100000000110000000000000101110000000001000000000000011001,5395
5396,0000000000011100000000011001000000001011110000000011100100000000111010,5396
5397,0000000000011100000000011001000000011010100000000011100100000001111000,5397
5398,0000000000011100000000011001000000011011100000000011100100000001111000,5398
5399,0000000000001100000000001101000000001101100000000001110100000000111100,5399
5400,0000000000111100000000110001000000110101100000000111000100000011110000,5400
5401,0000000000011100000000001000000000011110010000000001100000000001111001,5401
5402,0000000000001100000000000100000000001111010000000000110000000000011101,5402
5403,0000000000001100000000000100000000001111010000000000110000000000011100,5403
5404,0000000000011100000000001000000000011110110000000001100000000001111000,5404
5405,0000000000001100000000000100000000001111010000000000110000000000111100,5405
5406,0000000000001100000000000100000000001111010000000000110000000000111101,5406
5407,0000000000011100000000001000000000011110010000000001100000000001111000,5407
5408,0000000000011100000000001000000000011110110000000001100000000001111001,5408
5409,0000000000111100000000010000000000111100110000000011000000000011110000,5409
5410,0000000000111100000000010000000000111100110000000011000000000011110001,5410
5411,0000000000011100000000001000000000001110010000000001100000000000111001,5411
5412,0000000000001100000000000100000000000111010000000000110000000000001101,5412
5413,0000000000001100000000000100000000000111010000000000110000000000001100,5413
5414,0000000000011100000000001000000000001110110000000001100000000000111000,5414
5415,0000000000001100000000000100000000000111010000000000110000000000011100,5415
5416,0000000000001100000000000100000000000111010000000000110000000000011101,5416
5417,0000000000011100000000001000000000001110010000000001100000000000111000,5417
5418,0000000000011100000000001000000000001110110000000001100000000000111001,5418
5419,0000000000111100000000010000000000011100110000000011000000000001110000,5419
5420,0000000000111100000000010000000000011100110000000011000000000001110001,5420
5421,0000000000111100000000010001000000011101100000000011000100000001110010,5421
5422,0000000000011100000000001001000000000111110000000001100100000000011110,5422
5423,0000000000011100000000001001000000001111100000000001100100000000111010,5423
5424,0000000000011100000000001001000000000111110000000001100100000000011010,5424
5425,0000000000001100000000000101000000000111100000000000110100000000011110,5425
5426,0000000000011100000000001001000000001110100000000001100100000000111010,5426
5427,0000000000011100000000001001000000001110100000000001100100000000111000,5427
5428,0000000000011100000000001001000000001111100000000001100100000000111000,5428
5429,0000000000001100000000000101000000000111100000000000110100000000011100,5429
5430,0000000000111100000000010001000000011101100000000011000100000001110000,5430
5431,0000000000001100000000001100000000001101010000000001110000000000011100,5431
5432,0000000000011100000000011000000000011010110000000011100000000001111000,5432
5433,0000000000001100000000001100000000001101010000000001110000000000111100,5433
5434,0000000000011100000000011000000000011010010000000011100000000001111000,5434
5435,0000000000111100000000110000000000110100110000000111000000000011110000,5435
5436,0000000000001100000000001100000000000111010000000001110000000000010110,5436
5437,0000000000001100000000001100000000000101010000000001110000000000110100,5437
5438,0000000000001100000000001100000000000101110000000001110000000000110100,5438
5439,0000000000011100000000011000000000001110110000000011100000000000111100,5439
5440,0000000000001100000000001100000000000111010000000001110000000000011110,5440
5441,0000000000000100000000000110000000000010110000000000111000000000011010,5441
5442,0000000000011100000000011000000000001010110000000011100000000001101000,5442
5443,0000000000011100000000011000000000001110010000000011100000000000111010,5443
5444,0000000000111100000000110000000000011100110000000111000000000001110100,5444
5445,0000000000111100000000010001000000111101100000000011000100000011110010,5445
5446,0000000000011100000000001001000000001111110000000001100100000000111110,5446
5447,0000000000011100000000001001000000011111100000000001100100000001111010,5447
5448,0000000000011100000000001001000000001111110000000001100100000000111010,5448
5449,0000000000001100000000000101000000001111100000000000110100000000111110,5449
5450,0000000000011100000000001001000000011110100000000001100100000001111010,5450
5451,0000000000011100000000001001000000011110100000000001100100000001111000,5451
5452,0000000000011100000000001001000000011111100000000001100100000001111000,5452
5453,0000000000001100000000000101000000001111100000000000110100000000111100,5453
5454,0000000000111100000000010001000000111101100000000011000100000011110000,5454
5455,0000000000001100000000001100000000011101010000000001110000000000111100,5455
5456,0000000000011100000000011000000000111010110000000011100000000011111000,5456
5457,0000000000001100000000001100000000011101010000000001110000000001111100,5457
5458,0000000000011100000000011000000000111010010000000011100000000011111000,5458
5459,0000000000111100000000110000000001110100110000000111000000000111110000,5459
5460,0000000000011100000000011001000000011011110000000011100100000001111010,5460
5461,0000000000011100000000011001000000111010100000000011100100000011111000,5461
5462,0000000000011100000000011001000000111011100000000011100100000011111000,5462
5463,0000000000001100000000001101000000011101100000000001110100000001111100,5463
5464,0000000000111100000000110001000001110101100000000111000100000111110000,5464
5465,0000000000001100000000000000000000000111110000000000010000000000001111,5465
5466,0000000000001100000000000000000000000111110000000000010000000000001101,5466
5467,0000000000011100000000000000000000000111110000000000100000000000001011,5467
5468,0000000000011100000000000000000000000111110000000000100000000000001111,5468
5469,0000000000011100000000001000000000000110110000000001100000000000011011,5469
5470,0000000000001100000000000100000000000011010000000000110000000000001101,5470
5471,0000000000001100000000000100000000000011010000000000110000000000001100,5471
5472,0000000000011100000000001000000000000110110000000001100000000000011000,5472
5473,0000000000011100000000001000000000000110110000000001100000000000011001,5473
5474,0000000000111100000000010000000000001101110000000011000000000000110001,5474
5475,0000000000111100000000010000000000001101110000000011000000000000110011,5475
5476,0000000000011100000000000000000000000110110000000000100000000000001101,5476
5477,0000000000011100000000001000000000001111110000000001100000000000111011,5477
5478,0000000000011100000000001000000000000111110000000001100000000000011111,5478
5479,0000000000001100000000000100000000000011110000000000110000000000001111,5479
5480,0000000000001100000000000100000000000111110000000000110000000000011101,5480
5481,0000000000001100000000000100000000000011110000000000110000000000001101,5481
5482,0000000000000100000000000010000000000011110000000000011000000000001111,5482
5483,0000000000001100000000000100000000000111110000000000110000000000011111,5483
5484,0000000000001100000000000100000000000111110000000000110000000000011100,5484
5485,0000000000011100000000001000000000000111110000000001100000000000011001,5485
5486,0000000000000100000000000010000000000011110000000000011000000000001110,5486
5487,0000000000011100000000001000000000001111110000000001100000000000111001,5487
5488,0000000000011100000000001000000000000111110000000001100000000000011011,5488
5489,0000000000111100000000010000000000001111110000000011000000000000110011,5489
5490,0000000000111100000000010000000000001111110000000011000000000000110111,5490
5491,0000000000001100000000001100000000000101010000000001110000000000011100,5491
5492,0000000000011100000000011000000000001010110000000011100000000000111000,5492
5493,0000000000011100000000011000000000001010110000000011100000000000111001,5493
5494,0000000000111100000000110000000000010101110000000111000000000001110001,5494
5495,0000000000001100000000001100000000000101110000000001110000000000011101,5495
5496,0000000000001100000000001100000000001101110000000001110000000000111101,5496
5497,0000000000001100000000001100000000001101110000000001110000000000111100,5497
5498,0000000000011100000000011000000000001011110000000011100000000000111001,5498
5499,0000000000000100000000000110000000000110110000000000111000000000011110,5499
5500,0000000000011100000000011000000000011011110000000011100000000001111001,5500
5501,0000000000011100000000011000000000001011110000000011100000000000111011,5501
5502,0000000000111100000000110000000000010111110000000111000000000001110011,5502
5503,0000000000011100000000001000000000000110010000000001100000000000011001,5503
5504,0000000000011100000000001000000000000110010000000001100000000000011000,5504
5505,0000000000111100000000010000000000001100110000000011000000000000110000,5505
5506,0000000000111100000000010000000000001100110000000011000000000000110001,5506
5507,0000000000011100000000011000000000001010010000000011100000000000111000,5507
5508,0000000000111100000000110000000000010100110000000111000000000001110000,5508
5509,0000000000011100000000001000000000001110110000000001100000000000111011,5509
5510,0000000000001100000000000100000000001111110000000000110000000000111101,5510
5511,0000000000000100000000000010000000000111110000000000011000000000011111,5511
5512,0000000000001100000000000100000000001111110000000000110000000000111100,5512
5513,0000000000000100000000000010000000000111110000000000011000000000011110,5513
5514,0000000000111100000000010000000000011101110000000011000000000001110001,5514
5515,0000000000111100000000010000000000011101110000000011000000000001110011,5515
